species,length_cm,length_ref,mass_grams,phylo_distance_diet_model_mya,vol.v,Ven_ref_fixed,Ven_refs,environment,constriction,Env_refs,dimensions,ld50_mg,ld50_method,ld50_model,ld50_ref,ld50_ref_fix,fishes,inverts,amphibians,reptiles,birds,eggs,mammals,egg.bin,diet_refs,prey_size_g
Crotalus_horridus,189,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",3323,24.3,150,"Minton S.A. (1974) Venom Diseases. Ed. Thomas C.C., Springfield, Illinois.","MAXvol.and.ld50.from.Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). .average.vol.from.Minton.1974",terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,2.6,iv,mouse,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",0,0,0.32,1.1,6.7,0,92,no,"Grundler, M.C. and Rabosky, D.L., 2014. Trophic divergence despite morphological convergence in a continental radiation of snakes. Proceedings of the Royal Society of London B: Biological Sciences, 281(1787), p.20140413.",127.75
Crotalus_horridus,189,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",3323,24.2,150,"Minton S.A. (1974) Venom Diseases. Ed. Thomas C.C., Springfield, Illinois.","MAXvol.and.ld50.from.Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). .average.vol.from.Minton.1974",terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,6.1,sc,mouse,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",0,0,0.3,1.1,6.7,0,92,no,"Grundler, M.C. and Rabosky, D.L., 2014. Trophic divergence despite morphological convergence in a continental radiation of snakes. Proceedings of the Royal Society of London B: Biological Sciences, 281(1787), p.20140413.",127.75
Crotalus_horridus,189,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",3323,24,150,"Minton S.A. (1974) Venom Diseases. Ed. Thomas C.C., Springfield, Illinois.","MAXvol.and.ld50.from.Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). .average.vol.from.Minton.1974",terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,1,ip,mouse,Gibs and Mackessy 2009,"Gibbs, H.L. and Mackessy, S.P., 2009. Functional basis of a molecular adaptation: prey-specific toxic effects of venom from Sistrurus rattlesnakes. Toxicon, 53(6), pp.672-679.",0,0,0.32,1,6.7,0,92,no,"Grundler, M.C. and Rabosky, D.L., 2014. Trophic divergence despite morphological convergence in a continental radiation of snakes. Proceedings of the Royal Society of London B: Biological Sciences, 281(1787), p.20140413.",127.75
Crotalus_lepidus,83,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",303,392.9,12.5,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","vol.and.ld50.from.Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,9,iv,mouse,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",,0,28.3,0,56,1.9,0,13.8,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",21.38
Crotalus_lepidus,83,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",303,392.9,12.5,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","vol.and.ld50.from.Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,23.95,sc,mouse,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",,0,28.3,0,56,1.9,0,13.8,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",21.38
Crotalus_lepidus,83,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",303,392.9,12.5,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","vol.and.ld50.from.Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,1.55,ip,mouse,Gibs and Mackessy 2009,"Gibbs, H.L. and Mackessy, S.P., 2009. Functional basis of a molecular adaptation: prey-specific toxic effects of venom from Sistrurus rattlesnakes. Toxicon, 53(6), pp.672-679.",0,28.3,0,56,1.9,0,13.8,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",21.38
Crotalus_lepidus,83,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",303,392.9,12.5,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","vol.and.ld50.from.Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,15.13,im,mouse,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",0,28.3,0,56,1.9,0,13.8,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",21.38
Crotalus_mitchellii,132,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",1169,106.6,131,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","vol.and.ld50.from.Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). .average.vole.between.the.two.species.",terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,1.72,ip,mouse,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",0,0,0,32,4,0,64,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",NA
Crotalus_mitchellii,132,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",1169,106.6,131,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","vol.and.ld50.from.Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). .average.vole.between.the.two.species.",terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,4.96,im,mouse,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",0,0,0,32,4,0,64,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",NA
Crotalus_molossus,126,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",1021,49.4,286,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","vol.and.ld50.from.Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,2.63,iv,mouse,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",0,0,0,0,16.7,0,83.3,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",53.045
Crotalus_molossus,126,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",1021,49.4,286,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","vol.and.ld50.from.Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,2.7,ip,mouse,Gibs and Mackessy 2009,"Gibbs, H.L. and Mackessy, S.P., 2009. Functional basis of a molecular adaptation: prey-specific toxic effects of venom from Sistrurus rattlesnakes. Toxicon, 53(6), pp.672-679.",0,0,0,0,16.7,0,83.3,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",53.045
Crotalus_molossus,126,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",1021,49.4,286,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","vol.and.ld50.from.Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,8.36,im,mouse,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",0,0,0,0,16.7,0,83.3,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",53.045
Crotalus_oreganus,150,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1696,45.8,87.5,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",maybe.think.about.doing.it.for.subspecies.this is.just.this.one.subspecies,terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,3.2,ip,mouse,Gibs and Mackessy 2009,"Gibbs, H.L. and Mackessy, S.P., 2009. Functional basis of a molecular adaptation: prey-specific toxic effects of venom from Sistrurus rattlesnakes. Toxicon, 53(6), pp.672-679.",0,0,2.3,10.3,2.3,0,85.1,no,"Grundler, M.C. and Rabosky, D.L., 2014. Trophic divergence despite morphological convergence in a continental radiation of snakes. Proceedings of the Royal Society of London B: Biological Sciences, 281(1787), p.20140413.",328.12
Crotalus_oreganus,150,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1696,45.8,87.5,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",maybe.think.about.doing.it.for.subspecies.this is.just.this.one.subspecies,terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,4.3,im,mouse,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",0,0,2.3,10.3,2.3,0,85.1,no,"Grundler, M.C. and Rabosky, D.L., 2014. Trophic divergence despite morphological convergence in a continental radiation of snakes. Proceedings of the Royal Society of London B: Biological Sciences, 281(1787), p.20140413.",328.12
Crotalus_oreganus,150,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1696,45.8,87.5,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",maybe.think.about.doing.it.for.subspecies.this is.just.this.one.subspecies,terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,2.01,iv,mouse,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",0,0,2.3,10.3,2.3,0,85.1,no,"Grundler, M.C. and Rabosky, D.L., 2014. Trophic divergence despite morphological convergence in a continental radiation of snakes. Proceedings of the Royal Society of London B: Biological Sciences, 281(1787), p.20140413.",328.12
Crotalus_oreganus,75.6,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",231,45.8,15.5,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",maybe.think.about.doing.it.for.subspecies.this is.just.this.one.subspecies,terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,0.38,iv,mouse,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",0,0,2.3,10.3,2.3,0,85.1,no,"Grundler, M.C. and Rabosky, D.L., 2014. Trophic divergence despite morphological convergence in a continental radiation of snakes. Proceedings of the Royal Society of London B: Biological Sciences, 281(1787), p.20140413.",328.12
Crotalus_oreganus,75.6,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",231,45.8,15.5,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",maybe.think.about.doing.it.for.subspecies.this is.just.this.one.subspecies,terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,0.29,ip,mouse,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",0,0,2.3,10.3,2.3,0,85.1,no,"Grundler, M.C. and Rabosky, D.L., 2014. Trophic divergence despite morphological convergence in a continental radiation of snakes. Proceedings of the Royal Society of London B: Biological Sciences, 281(1787), p.20140413.",328.12
Crotalus_oreganus,75.6,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",231,45.8,15.5,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",maybe.think.about.doing.it.for.subspecies.this is.just.this.one.subspecies,terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,1.5,im,mouse,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",0,0,2.3,10.3,2.3,0,85.1,no,"Grundler, M.C. and Rabosky, D.L., 2014. Trophic divergence despite morphological convergence in a continental radiation of snakes. Proceedings of the Royal Society of London B: Biological Sciences, 281(1787), p.20140413.",328.12
Crotalus_oreganus,105.5,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",609,45.8,100.5,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",maybe.think.about.doing.it.for.subspecies.this is.just.this.one.subspecies,terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,2.4,ip,mouse,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",0,0,2.3,10.3,2.3,0,85.1,no,"Grundler, M.C. and Rabosky, D.L., 2014. Trophic divergence despite morphological convergence in a continental radiation of snakes. Proceedings of the Royal Society of London B: Biological Sciences, 281(1787), p.20140413.",328.12
Crotalus_oreganus,105.5,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",609,45.8,100.5,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",maybe.think.about.doing.it.for.subspecies.this is.just.this.one.subspecies,terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,6,im,mouse,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",0,0,2.3,10.3,2.3,0,85.1,no,"Grundler, M.C. and Rabosky, D.L., 2014. Trophic divergence despite morphological convergence in a continental radiation of snakes. Proceedings of the Royal Society of London B: Biological Sciences, 281(1787), p.20140413.",328.12
Crotalus_oreganus,102.5,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",560,45.8,78.5,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",maybe.think.about.doing.it.for.subspecies.this is.just.this.one.subspecies,terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,4.6,ip,mouse,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",0,0,2.3,10.3,2.3,0,85.1,no,"Grundler, M.C. and Rabosky, D.L., 2014. Trophic divergence despite morphological convergence in a continental radiation of snakes. Proceedings of the Royal Society of London B: Biological Sciences, 281(1787), p.20140413.",328.12
Crotalus_oreganus,162.6,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",2145,45.8,90,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",maybe.think.about.doing.it.for.subspecies.this is.just.this.one.subspecies,terrestrial,no,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",1,2.84,iv,mouse,"Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ","Ernst, C. H. & Ernst, E. M. Snakes of the United States and Canada.  (Smithsonian Books, 2003). ",0,0,2.3,10.3,2.3,0,85.1,no,"Grundler, M.C. and Rabosky, D.L., 2014. Trophic divergence despite morphological convergence in a continental radiation of snakes. Proceedings of the Royal Society of London B: Biological Sciences, 281(1787), p.20140413.",328.12
